#Number of Samples: 5
#Total Number of Reads: 1275830
#S1	flua.kraken2_kreport.txt
#S2	sample2.kraken2_kreport.txt
#S3	measle.kraken2_kreport.txt
#S4	flub.kraken2_kreport.txt
#S5	sample1.kraken2_kreport.txt
#perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	lvl_type	taxid	name
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	219572	                  Pseudomonas antarctica
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	2842351	                  Pseudomonas khavaziana
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	2954082	                  Pseudomonas cucumis
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	556533	                  Pseudomonas benzenivorans
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	359110	                  Pseudomonas extremaustralis
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	3040598	                  Pseudomonas paraveronii
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	163011	                  Pseudomonas lini
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	2745504	                  Pseudomonas hamedanensis
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	395598	                  Pseudomonas reinekei
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	3136736	                  Pseudomonas grandcourensis
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	89065	                  Pseudomonas abietaniphila
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	3093767	                  Pseudomonas hormoni
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2745495	                  Pseudomonas vanderleydeniana
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	3060212	                  Pseudomonas monachiensis
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	198618	                  Pseudomonas umsongensis
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2745514	                  Pseudomonas salmasensis
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2961896	                  Pseudomonas nunensis
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2867264	                  Pseudomonas phytophila
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	3002903	                  Pseudomonas huanghezhanensis
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	437900	                  Pseudomonas marincola
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	395599	                  Pseudomonas moorei
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	53407	                  Pseudomonas asplenii
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3136737	                  Pseudomonas purpurea
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	157783	                  Pseudomonas cremoricolorata
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	930166	                  Pseudomonas brassicacearum
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2993566	                  Pseudomonas benzopyrenica
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	485898	                  Pseudomonas promysalinigenes
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	237609	                  Pseudomonas alkylphenolica
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	485880	                  Pseudomonas kurunegalensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	321661	                  Pseudomonas vranovensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	46677	                  Pseudomonas agarici
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2364649	                  Pseudomonas laurentiana
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2842355	                  Pseudomonas fakonensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2448482	                  Pseudomonas leptonychotis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2600598	                  Pseudomonas saxonica
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2842348	                  Pseudomonas alvandae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2681983	                  Pseudomonas bijieensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2219225	                  Pseudomonas asiatica
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2684212	                  Pseudomonas izuensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1615674	                  Pseudomonas lactis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2812000	                  Pseudomonas hygromyciniae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1608996	                  Pseudomonas helleri
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1583341	                  Pseudomonas cerasi
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	47884	                  Pseudomonas taetrolens
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2931382	                  Pseudomonas abieticivorans
0.0056	72	0	0	0	0	0	72	0	0	0	0	0	G	2901164	                Stutzerimonas
0.0055	70	0	0	0	0	0	70	0	0	0	0	0	G1	136846	                  Stutzerimonas stutzeri group
0.0050	64	1	0	0	0	0	64	1	0	0	0	0	G2	578833	                    Stutzerimonas stutzeri subgroup
0.0049	63	63	0	0	0	0	63	63	0	0	0	0	S	316	                      Stutzerimonas stutzeri
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	2968969	                    Stutzerimonas frequens
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	74829	                    Stutzerimonas balearica
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1176257	                  Stutzerimonas zhaodongensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	271420	                  Stutzerimonas xanthomarina
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	G	3236656	                Metapseudomonas
0.0005	7	7	0	0	0	0	7	7	0	0	0	0	S	319939	                  Metapseudomonas otitidis
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	G	3236655	                Geopseudomonas
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S	1245526	                  Geopseudomonas guangdongensis
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	G	3236652	                Aquipseudomonas
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	S	43263	                  Aquipseudomonas alcaligenes
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	3236657	                Phytopseudomonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	289370	                  Phytopseudomonas argentinensis
0.1263	1612	2	0	0	0	0	1612	2	0	0	0	0	O	135614	            Lysobacterales
0.1216	1551	18	0	0	0	0	1551	18	0	0	0	0	F	32033	              Lysobacteraceae
0.0816	1041	968	0	0	0	0	1041	968	0	0	0	0	G	40323	                Stenotrophomonas
0.0032	41	25	0	0	0	0	41	25	0	0	0	0	G1	995085	                  Stenotrophomonas maltophilia group
0.0013	16	16	0	0	0	0	16	16	0	0	0	0	S	40324	                    Stenotrophomonas maltophilia
0.0024	30	24	0	0	0	0	30	24	0	0	0	0	G1	196198	                  unclassified Stenotrophomonas
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	3396625	                    Stenotrophomonas sp. EMP41
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2742129	                    Stenotrophomonas sp. NA06056
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3055080	                  Stenotrophomonas pigmentata
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	487698	                  Stenotrophomonas pavanii
0.0289	369	15	0	0	0	0	369	15	0	0	0	0	G	338	                Xanthomonas
0.0270	345	345	0	0	0	0	345	345	0	0	0	0	S	56458	                  Xanthomonas sacchari
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	S	1985254	                  Xanthomonas phaseoli
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S1	92828	                    Xanthomonas phaseoli pv. dieffenbachiae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	56464	                  Xanthomonas theicola
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2643310	                  unclassified Xanthomonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3240912	                    Xanthomonas sp. NCPPB 2632
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2912242	                  Xanthomonas indica
0.0036	46	1	0	0	0	0	46	1	0	0	0	0	G	68	                Lysobacter
0.0035	45	45	0	0	0	0	45	45	0	0	0	0	S	69	                  Lysobacter enzymogenes
0.0027	34	0	0	0	0	0	34	0	0	0	0	0	G	83614	                Luteimonas
0.0025	32	32	0	0	0	0	32	32	0	0	0	0	S	2006110	                  Luteimonas chenhongjianii
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2629088	                  unclassified Luteimonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2761107	                    Luteimonas sp. MC1825
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2565782	                  Luteimonas yindakuii
0.0020	26	0	0	0	0	0	26	0	0	0	0	0	G	3382698	                Marilutibacter
0.0020	26	26	0	0	0	0	26	26	0	0	0	0	S	2591633	                  Marilutibacter alkalisoli
0.0008	10	7	0	0	0	0	10	7	0	0	0	0	G	83618	                Pseudoxanthomonas
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	128785	                  Pseudoxanthomonas mexicana
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	G	141948	                Thermomonas
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	1463158	                  Thermomonas carbonis
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	490567	                Arenimonas
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	370777	                  Arenimonas daejeonensis
0.0046	59	1	0	0	0	0	59	1	0	0	0	0	F	1775411	              Rhodanobacteraceae
0.0024	31	0	0	0	0	0	31	0	0	0	0	0	G	242605	                Luteibacter
0.0024	31	0	0	0	0	0	31	0	0	0	0	0	G1	2620188	                  unclassified Luteibacter
0.0024	31	31	0	0	0	0	31	31	0	0	0	0	S	3243030	                    Luteibacter sp. Lutesp34
0.0016	20	0	0	0	0	0	20	0	0	0	0	0	G	1453544	                Tahibacter
0.0016	20	20	0	0	0	0	20	20	0	0	0	0	S	2976241	                  Tahibacter amnicola
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	G	70411	                Frateuria
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	1542730	                  Frateuria soli
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	231454	                Dyella
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	3069105	                  Dyella aluminiiresistens
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	323413	                Dokdonella
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	S	323415	                  Dokdonella koreensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	1300342	                    Dokdonella koreensis DS-123
0.0712	908	121	749	1	3	0	149	120	0	0	7	0	O	91347	            Enterobacterales
0.0603	769	3	748	1	0	0	18	0	0	0	3	2	F	543	              Enterobacteriaceae
0.0586	747	201	747	201	0	0	0	0	0	0	0	0	G	544	                Citrobacter
0.0426	544	544	544	544	0	0	0	0	0	0	0	0	S	545	                  Citrobacter koseri
0.0002	2	0	2	0	0	0	0	0	0	0	0	0	G1	1344959	                  Citrobacter freundii complex
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	S	57706	                    Citrobacter braakii
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	G	2726810	                Scandinavium
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S	1851514	                  Scandinavium goeteborgense
0.0003	4	0	0	0	0	0	3	0	0	0	1	0	F1	2890311	                Klebsiella/Raoultella group
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	G	160674	                  Raoultella
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	G	570	                  Klebsiella
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	G1	3390273	                    Klebsiella pneumoniae complex
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	S	573	                      Klebsiella pneumoniae
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	561	                Escherichia
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	562	                  Escherichia coli
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	1330545	                Lelliottia
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2642424	                  unclassified Lelliottia
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	3110110	                    Lelliottia sp. JS-SCA-14
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	579	                Kluyvera
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	580	                  Kluyvera cryocrescens
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	547	                Enterobacter
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	354276	                  Enterobacter cloacae complex
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	208224	                    Enterobacter kobei
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	1330546	                Pluralibacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	61647	                  Pluralibacter gergoviae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	2303321	                Superficieibacter
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2645744	                  unclassified Superficieibacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3031919	                    Superficieibacter sp. HKU1
0.0010	13	0	0	0	3	0	6	0	0	0	4	0	F	1903411	              Yersiniaceae
0.0006	8	4	0	0	3	3	4	0	0	0	1	1	G	629	                Yersinia
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	28152	                  Yersinia kristensenii
0.0004	5	0	0	0	0	0	2	0	0	0	3	0	G	613	                Serratia
0.0002	2	2	0	0	0	0	0	0	0	0	2	2	S	138074	                  Serratia symbiotica
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	S	28151	                  Serratia proteamaculans
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2741499	                  Serratia surfactantfaciens
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	614	                  Serratia liquefaciens
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	F	1903409	              Erwiniaceae
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	551	                Erwinia
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	55212	                  Erwinia rhapontici
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	G	53335	                Pantoea
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	3120698	              Gallaecimonadaceae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	745410	                Gallaecimonas
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2629356	                  unclassified Gallaecimonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3131927	                    Gallaecimonas sp. GXIMD4217
0.0408	521	0	0	0	0	0	521	0	0	0	0	0	O	135622	            Alteromonadales
0.0408	521	0	0	0	0	0	521	0	0	0	0	0	F	267890	              Shewanellaceae
0.0408	521	0	0	0	0	0	521	0	0	0	0	0	G	22	                Shewanella
0.0404	515	515	0	0	0	0	515	515	0	0	0	0	S	38313	                  Shewanella algae
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	1173586	                  Shewanella litorisediminis
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	196818	                  unclassified Shewanella
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2575361	                    Shewanella sp. MEBiC00475
0.0186	237	0	0	0	0	0	237	0	0	0	0	0	O	1706369	            Cellvibrionales
0.0186	237	0	0	0	0	0	237	0	0	0	0	0	F	1706371	              Cellvibrionaceae
0.0158	202	0	0	0	0	0	202	0	0	0	0	0	G	447467	                Simiduia
0.0158	202	0	0	0	0	0	202	0	0	0	0	0	S	447471	                  Simiduia agarivorans
0.0158	202	202	0	0	0	0	202	202	0	0	0	0	S1	1117647	                    Simiduia agarivorans SA1 = DSM 21679
0.0025	32	0	0	0	0	0	32	0	0	0	0	0	G	940550	                Gilvimarinus
0.0025	32	32	0	0	0	0	32	32	0	0	0	0	S	1796469	                  Gilvimarinus japonicus
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	2425	                Teredinibacter
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	2426	                  Teredinibacter turnerae
0.0099	126	0	0	0	0	0	126	0	0	0	0	0	O	135618	            Methylococcales
0.0099	126	0	0	0	0	0	126	0	0	0	0	0	F	403	              Methylococcaceae
0.0099	126	1	0	0	0	0	126	1	0	0	0	0	G	413	                Methylococcus
0.0098	125	125	0	0	0	0	125	125	0	0	0	0	S	2681310	                  Methylococcus geothermalis
0.0046	59	0	0	0	0	0	59	0	0	0	0	0	O	1775403	            Nevskiales
0.0043	55	0	0	0	0	0	55	0	0	0	0	0	F	568386	              Nevskiaceae
0.0034	43	0	0	0	0	0	43	0	0	0	0	0	G	413435	                Solimonas
0.0034	43	0	0	0	0	0	43	0	0	0	0	0	G1	2637139	                  unclassified Solimonas
0.0034	43	43	0	0	0	0	43	43	0	0	0	0	S	2303331	                    Solimonas sp. K1W22B-7
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	G	1861863	                Sinimarinibacterium
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	G1	2621506	                  unclassified Sinimarinibacterium
0.0005	7	7	0	0	0	0	7	7	0	0	0	0	S	2698684	                    Sinimarinibacterium sp. NLF-5-8
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	G	2893022	                Flagellatimonas
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	2806210	                  Flagellatimonas centrodinii
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	F	1266054	              Algiphilaceae
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	G	1266053	                Algiphilus
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	G1	2632013	                  unclassified Algiphilus
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	1872431	                    Algiphilus sp.
0.0038	49	0	0	0	0	0	49	0	0	0	0	0	O	1934945	            Immundisolibacterales
0.0038	49	0	0	0	0	0	49	0	0	0	0	0	F	1934946	              Immundisolibacteraceae
0.0038	49	0	0	0	0	0	49	0	0	0	0	0	G	1934947	                Immundisolibacter
0.0038	49	49	0	0	0	0	49	49	0	0	0	0	S	1810504	                  Immundisolibacter cernigliae
0.0020	25	0	0	0	0	0	25	0	0	0	0	0	O	135613	            Chromatiales
0.0009	12	0	0	0	0	0	12	0	0	0	0	0	F	449719	              Granulosicoccaceae
0.0009	12	0	0	0	0	0	12	0	0	0	0	0	G	437504	                Granulosicoccus
0.0009	12	0	0	0	0	0	12	0	0	0	0	0	S	437505	                  Granulosicoccus antarcticus
0.0009	12	12	0	0	0	0	12	12	0	0	0	0	S1	1192854	                    Granulosicoccus antarcticus IMCC3135
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	F	72276	              Ectothiorhodospiraceae
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	G	1335745	                Spiribacter
0.0008	10	10	0	0	0	0	10	10	0	0	0	0	S	1335757	                  Spiribacter curvatus
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	F	1676141	              Wenzhouxiangellaceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	1676142	                Wenzhouxiangella
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2613841	                  unclassified Wenzhouxiangella
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2771012	                    Wenzhouxiangella sp. AB-CW3
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	1046	              Chromatiaceae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	61593	                Thiorhodovibrio
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	77007	                  Thiorhodovibrio winogradskyi
0.0016	20	0	0	0	0	0	20	0	0	0	0	0	O	135619	            Oceanospirillales
0.0016	20	8	0	0	0	0	20	8	0	0	0	0	F	28256	              Halomonadaceae
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	G	504090	                Kushneria
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	698828	                  Kushneria konosiri
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	F1	114403	                Zymobacter group
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	G	33073	                  Zymobacter
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	G1	3048685	                    unclassified Zymobacter
0.0002	2	1	0	0	0	0	2	1	0	0	0	0	G	2745	                Halomonas
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2609666	                  unclassified Halomonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3036127	                    Halomonas sp. CKK8
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	3137766	                Vreelandella
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	77097	                  Vreelandella aquamarina
0.0010	13	0	0	0	0	0	12	0	0	0	1	0	O	135623	            Vibrionales
0.0010	13	0	0	0	0	0	12	0	0	0	1	0	F	641	              Vibrionaceae
0.0010	13	11	0	0	0	0	12	11	0	0	1	0	G	662	                Vibrio
0.0002	2	0	0	0	0	0	1	0	0	0	1	0	G1	717610	                  Vibrio harveyi group
0.0002	2	1	0	0	0	0	1	0	0	0	1	1	S	670	                    Vibrio parahaemolyticus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	1429044	                      Vibrio parahaemolyticus UCM-V493
0.0009	11	0	0	0	0	0	11	0	0	0	0	0	O	135624	            Aeromonadales
0.0009	11	0	0	0	0	0	11	0	0	0	0	0	F	84642	              Aeromonadaceae
0.0007	9	0	0	0	0	0	9	0	0	0	0	0	G	642	                Aeromonas
0.0007	9	9	0	0	0	0	9	9	0	0	0	0	S	948519	                  Aeromonas rivipollensis
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	129577	                Oceanimonas
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	3028314	                  Oceanimonas pelagia
0.0003	4	0	0	0	0	0	2	0	0	0	2	0	O	2887326	            Moraxellales
0.0003	4	0	0	0	0	0	2	0	0	0	2	0	F	468	              Moraxellaceae
0.0002	3	1	0	0	0	0	2	0	0	0	1	1	G	469	                Acinetobacter
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	487316	                  Acinetobacter soli
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	G	497	                Psychrobacter
0.0002	3	0	0	0	0	0	0	0	0	0	3	0	O	1240482	            Orbales
0.0002	3	0	0	0	0	0	0	0	0	0	3	0	F	1240483	              Orbaceae
0.0002	3	0	0	0	0	0	0	0	0	0	3	0	G	1193503	                Gilliamella
0.0002	3	0	0	0	0	0	0	0	0	0	3	0	G1	2685620	                  unclassified Gilliamella
0.0002	3	3	0	0	0	0	0	0	0	0	3	3	S	2817969	                    Gilliamella sp. B3022
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	O	1692040	            Acidiferrobacterales
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	F	1692041	              Acidiferrobacteraceae
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	1744881	                Sulfuricaulis
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	1620215	                  Sulfuricaulis limicola
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	O	3060226	            Steroidobacterales
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	2689614	              Steroidobacteraceae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	469322	                Steroidobacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	465721	                  Steroidobacter denitrificans
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	O	742030	            Salinisphaerales
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	742031	              Salinisphaeraceae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	180541	                Salinisphaera
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2649847	                  unclassified Salinisphaera
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2183911	                    Salinisphaera sp. LB1
5.7759	73691	222	1	0	0	0	73690	222	0	0	0	0	C	28216	          Betaproteobacteria
5.7358	73179	3032	1	0	0	0	73178	3032	0	0	0	0	O	80840	            Burkholderiales
4.5639	58228	20229	1	0	0	0	58227	20229	0	0	0	0	F	80864	              Comamonadaceae
2.5155	32093	18158	0	0	0	0	32093	18158	0	0	0	0	G	80865	                Delftia
0.5611	7159	7159	0	0	0	0	7159	7159	0	0	0	0	S	80866	                  Delftia acidovorans
0.3033	3869	3869	0	0	0	0	3869	3869	0	0	0	0	S	558537	                  Delftia lacustris
0.1829	2334	2334	0	0	0	0	2334	2334	0	0	0	0	S	180282	                  Delftia tsuruhatensis
0.0449	573	17	0	0	0	0	573	17	0	0	0	0	G1	2613839	                  unclassified Delftia
0.0305	389	389	0	0	0	0	389	389	0	0	0	0	S	742013	                    Delftia sp. Cs1-4
0.0067	85	85	0	0	0	0	85	85	0	0	0	0	S	1920191	                    Delftia sp. HK171
0.0059	75	75	0	0	0	0	75	75	0	0	0	0	S	2986766	                    Delftia sp. UGAL515B_04
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	2767222	                    Delftia sp. PS-11
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	3153805	                    Delftia sp. DS1230
0.3111	3969	262	0	0	0	0	3969	262	0	0	0	0	G	238749	                Diaphorobacter
0.2183	2785	2785	0	0	0	0	2785	2785	0	0	0	0	S	164759	                  Diaphorobacter nitroreducens
0.0723	922	0	0	0	0	0	922	0	0	0	0	0	G1	2649760	                  unclassified Diaphorobacter
0.0707	902	902	0	0	0	0	902	902	0	0	0	0	S	2714924	                    Diaphorobacter sp. HDW4A
0.0013	16	16	0	0	0	0	16	16	0	0	0	0	S	2952886	                    Diaphorobacter sp. LI3
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	3016636	                    Diaphorobacter sp. ED-3
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2866628	                    Diaphorobacter sp. MNS-0
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2714925	                    Diaphorobacter sp. HDW4B
0.0741	945	451	0	0	0	0	945	451	0	0	0	0	G	34072	                Variovorax
0.0373	476	189	0	0	0	0	476	189	0	0	0	0	G1	663243	                  unclassified Variovorax
0.0201	257	257	0	0	0	0	257	257	0	0	0	0	S	1034889	                    Variovorax sp. HW608
0.0010	13	13	0	0	0	0	13	13	0	0	0	0	S	2811425	                    Variovorax sp. PDNC026
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S	434009	                    Variovorax sp. PBL-H6
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	282217	                    Variovorax sp. SRS16
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	662548	                    Variovorax sp. RA8
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	207745	                    Variovorax sp. WDL1
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2762323	                    Variovorax sp. PAMC28562
